10.078125,18.75,-25.546875,41.015625,64.921875
0.9375,3.515625,4.6875,7.5,11.953125,12.421875,19.453125,-22.734375,-26.015625,-40.3125,41.484375,60.234375,61.171875,62.109375,63.046875,-63.984375
14.0625,-19.921875,-23.203125,-26.484375,30.703125,-41.953125,46.171875,48.046875,49.921875,51.796875,-52.265625,53.4375,-59.765625
2.34375,2.8125,6.09375,15,21.328125,21.796875,-23.671875,-26.953125,33.28125,33.984375,45.703125,46.640625,47.578125,48.515625,49.453125,50.390625,51.328125,53.90625,60.234375,61.171875,62.109375,-63.046875,63.984375,-67.5
6.328125,8.4375,10.546875,-19.921875,-24.140625,-27.421875,30.703125,34.453125,36.328125,37.734375,47.109375,48.984375,50.859375,54.375,64.921875,66.796875
6.5625,7.03125,16.40625,19.453125,-24.609375,34.921875,35.859375,-40.3125,-41.953125,54.84375,65.390625,66.328125
18.75,25.078125,35.390625,45,65.859375
2,7.983649564807047,2,9.626375812709732
6,11.433374685402685,6,13.371791657927853
2,15,2,15.671608404991611
4,16.40625,4,17.08435297818792
3,20.30409642407718,3,20.796914298447987
4,28.320600513842283,4,29.73334508703859
1,31.573198484689595,1,37.257031302432885
3,37.257031302432885,3,39.81968424916107
4,42.34948267093121,4,44.25504511849832
3,42.34948267093121,3,44.25504511849832
6,45.703125,6,48.515625
5,49.453125,5,52.205840158347314
0,52.265625,0,58.875308724832216
4,55.294165504404354,4,58.875308724832216
1,65.390625,1,66.328125
5,68.40312096266778,5,74.57977165478188
1,68.40312096266778,1,74.57977165478188
