6.742407818545084,7.166755163768202,7.56208730589914,7.982807750735735,8.392647494412763,8.813367939249359,9.219580782539865,9.64392812776298,-10.463607615117036,-16.676487977229854,24.347382294724667,28.05770139013705,28.260807811782303,31.982007608354255,34.05659462944505,35.808387516135355,36.12030094937628,-37.36070088156693,40.672060934461854,42.746647955552646,-49.35848736018293,-49.66677389303733,-49.9859411270513,53.08694095752792,58.052167586677044,67.98262084497529
1.784434990169006,2.1906478334595114,2.600487577136539,3.0139542212000894,5.088541242290884,5.502007886354434,5.915474530417984,6.332568074868057,-17.503421265356955,19.98784803012478,20.397687773801806,20.811154417865357,21.22824796231543,21.634460805605936,22.051554350056005,22.46502099411956,22.889368339342674,23.915781148728502,24.742714436855604,26.810047657173357,27.01678097920513,28.674274455845854,28.87012707671806,29.504834644359477,29.92192818880955,30.117780809681758,-30.734353875390557,31.155074320227154,31.775274286322478,-32.40272805319085,33.96592211978199,34.46643437312208,34.796482308295616,35.09388813999045,35.913567627344506,36.41770678107111,41.0855275785254,41.40469481253937,41.70572754462073,42.40934621960607,43.05493448840705,-45.03522209944826,47.708247684315246,-48.0237880179427,-48.33932835157014,50.602514192760104,53.50403450197799,-55.98846126674582,-56.61228813322767,57.85268806541831,58.46926113112711,63.43448776027625,66.73859401239812,70.88051425380667
-11.290540903244136,-12.124727992144281,-12.944407479498336,-18.32310075271101,-19.574381386061226,23.502314504664955,25.15980798130568,25.986741269432777,26.38932721233676,26.60331433514158,32.816194697254396,33.13898883165489,33.44364846412277,33.8534882077998,36.036882240486264,-36.736874015085085,-38.09696166003097,39.4316610022712,39.75445513667169,40.048234067980005,40.472581413203116,40.87879425649363,42.249762602599084,-43.370474822034495,-46.061634908834094,46.362667640915454,-46.67095417376985,53.917501146041545,54.3309677901051,54.66101572527863,54.95842155697346,57.63870094261349,58.287916111800996,59.502927741285994,-61.776994283635524,62.6003006713761,64.26142104840334,-67.15206065646167,-68.39246058865233,68.81318103348892,69.22664767755246,69.6364874212295,70.04270026452001
3.4310477656501615,3.8445144097137116,4.261607954163784,4.671447697840812,12.53819463620783,19.153660941224633,20.807527517478835,21.010633939124087,23.291954282246657,25.566020824596183,27.43024762326868,27.636980945300458,-39.01456745782113,41.00210886963539,47.29840794063822,47.508768163056516,48.9486476165059,49.144500237378104,-60.54022125183139,62.19408782808559,65.09198123691696,66.1365285482354,66.3287542687211
-11.707634447694208,-12.944407479498336,-18.743821197547604,19.570754485674705,19.766607106546914,19.984221129738255,22.051554350056005,22.26554147286083,23.70904782669673,25.36291440295093,25.780007947401,32.816194697254396,33.14261573204141,33.44364846412277,34.38301566423206,35.514608584827045,36.74412781585812,-37.75965992408439,39.4316610022712,39.758082037058216,40.04460716759348,40.581388424798796,42.126447989457326,42.66322924666264,-43.37772862280754,-44.53833674649469,46.058008008447565,-46.362667640915454,-46.67095417376985,52.669847413077854,52.97813394593226,-53.293674279559696,54.3309677901051,55.57136772229574,56.80814075409987,57.018500976518176,57.22160739816342,-59.92364818612259,63.01376731543965,64.6748876924669,68.62458221338974,69.64011432161601,70.46704760974312,70.88051425380667,71.29398089787021,71.70382064154725
0.1196877127552382,0.5404081575918331,0.9502479012688608,1.3600876449458887,5.088541242290884,5.5056347867409565,5.9118476300314615,6.325314274095013,-10.88070115956711,17.92414171019355,20.194581352156554,20.39043397302876,24.126141371146804,24.949447758887377,26.186220790691507,26.599687434755058,27.01678097920513,27.43024762326868,27.850968068105274,28.260807811782303,28.674274455845854,29.091368000295926,29.298101322327703,30.32451413171353,30.959221699354945,-31.568540964290705,-32.395474252417806,34.2597010510903,34.462807472735555,34.80736300945518,35.09388813999045,35.619788696036196,36.42496058184416,40.76636034451143,41.0855275785254,41.41194861331242,41.70935444500725,42.53991463352087,43.06218828918009,-47.711874584701775,48.038295619488785,-48.34658215234319,55.15427417784567,-56.285867098440654,-56.61228813322767,63.844327503953274,-66.54999519229897,67.37330158003954
-10.057394771826532,13.357874123561889,13.774967668011959,14.18843431207551,14.61640855768515,15.018994500589132,15.439714945425727,15.835047087556665,16.25576753239326,-17.086327720906883,21.44223508512025,21.63083390521941,24.53598111482383,31.982007608354255,34.158147840267674,35.706834305312725,36.1239278497628,-38.42700959520451,42.32955441110257,42.746647955552646,-49.35848736018293,-49.67040079342385,-49.9859411270513,54.7371806333956,-61.153167417153675,-67.77951442333004,-69.29918568528292
4,6.528420695740265,5,6.96364874212295
3,7.5693411066721845,6,8.196794873540554
4,8.813367939249359,4,9.22683458331291
2,13.16202150268968,1,13.579115047139751
3,14.199315013235076,0,14.81588807894388
2,15.42883424426616,2,15.845927788716232
6,51.01235393643712,4,51.850167925723795
0,51.842914124950745,2,52.6771012138509
4,57.41020621826259,3,57.63870094261349
2,58.67599445315889,2,59.09308799760897
2,65.49456717982095,2,65.90803382388451
4,65.50182098059399,4,65.91528762465754
0,70.2530604869383,1,70.4634207093566
2,71.46807211642329,0,71.91418086396554,1,72.32764750802909
